Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,Cresta Jameson Hotel,Harare,Zimbabwe,Eastern Africa,Africa,Harare,Review score,6.4,179.0,0.5,3,https://www.booking.com/hotel/zw/cresta-jameson-harare.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AumU67AGwAIB0gIkYTQ1NjQxMWUtMTc0Zi00ZTgyLWFkYjMtOWYxNzNlYzFkZGZl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c2557fb43fb70145&srepoch=1713031787&all_sr_blocks=139363101_254801632_1_2_0&highlighted_blocks=139363101_254801632_1_2_0&matching_block_id=139363101_254801632_1_2_0&sr_pri_blocks=139363101_254801632_1_2_0__10400&from=searchresults#hotelTmpl,7.9,6.8,7.4,7.2,6.6,7.4
11,Cresta Lodge Harare,Harare,Zimbabwe,Eastern Africa,Africa,Harare,Good,7.5,322.0,6.0,3,https://www.booking.com/hotel/zw/cresta-lodge-harare.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AumU67AGwAIB0gIkYTQ1NjQxMWUtMTc0Zi00ZTgyLWFkYjMtOWYxNzNlYzFkZGZl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c2557fb43fb70145&srepoch=1713031787&all_sr_blocks=139344907_254801637_1_1_0&highlighted_blocks=139344907_254801637_1_1_0&matching_block_id=139344907_254801637_1_1_0&sr_pri_blocks=139344907_254801637_1_1_0__13000&from=searchresults#hotelTmpl,8.1,7.7,8.3,8.1,7.3,8.4
12,Cresta Oasis Hotel,Harare,Zimbabwe,Eastern Africa,Africa,Harare,Good,7.3,221.0,1.3,3,https://www.booking.com/hotel/zw/cresta-oasis.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AumU67AGwAIB0gIkYTQ1NjQxMWUtMTc0Zi00ZTgyLWFkYjMtOWYxNzNlYzFkZGZl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c2557fb43fb70145&srepoch=1713031787&all_sr_blocks=139348203_0_1_1_0&highlighted_blocks=139348203_0_1_1_0&matching_block_id=139348203_0_1_1_0&sr_pri_blocks=139348203_0_1_1_0__10600&from=searchresults#hotelTmpl,8.2,7.5,7.900000000000001,7.800000000000001,7.300000000000001,8.3
13,"Crowne Plaza - Dar Es Salaam, an IHG Hotel",Dar es Salaam,Tanzania,Eastern Africa,Africa,"Upanga East, Dar es Salaam",Very Good,8.2,244.0,0.7,0,https://www.booking.com/hotel/tz/crowne-plaza-dar-es-salaam-an-ihg.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuyU67AGwAIB0gIkZDU2ZmM5YWEtZmQyYi00MTc1LTgxMzktM2FiODRlY2Y4ZTJi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c80d7fb6ad7d01b5&srepoch=1713031790&all_sr_blocks=468945402_356616986_2_42_0&highlighted_blocks=468945402_356616986_2_42_0&matching_block_id=468945402_356616986_2_42_0&sr_pri_blocks=468945402_356616986_2_42_0__12422&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,8.5,8.7,8.9,8.0,8.7
14,"Crowne Plaza Nairobi Airport, an IHG Hotel",Nairobi,Kenya,Eastern Africa,Africa,Nairobi,Excellent,8.7,1990.0,11.6,5,https://www.booking.com/hotel/ke/the-lazizi-premiere-nairobi.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvGU67AGwAIB0gIkNjhlNmE3YzUtYThiYy00ZmMyLWEzY2YtZWVkNmEyMWM3N2M52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=52687fb81bf401b3&srepoch=1713031796&all_sr_blocks=213638706_246084205_2_42_0&highlighted_blocks=213638706_246084205_2_42_0&matching_block_id=213638706_246084205_2_42_0&sr_pri_blocks=213638706_246084205_2_42_0__19840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.3,9.1,9.4,9.4,8.1,9.1
15,Eldon Apartments & Suites,Nairobi,Kenya,Eastern Africa,Africa,"Kilimani, Nairobi",Very Good,8.1,19.0,6.2,0,https://www.booking.com/hotel/ke/eldon-suites-and-apartments.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvGU67AGwAIB0gIkNjhlNmE3YzUtYThiYy00ZmMyLWEzY2YtZWVkNmEyMWM3N2M52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=52687fb81bf401b3&srepoch=1713031796&all_sr_blocks=1116904623_384572579_2_0_0&highlighted_blocks=1116904623_384572579_2_0_0&matching_block_id=1116904623_384572579_2_0_0&sr_pri_blocks=1116904623_384572579_2_0_0__5700&from=searchresults#hotelTmpl,8.1,7.6,8.3,8.0,8.6,8.9
16,Element by Westin Dar es Salaam,Dar es Salaam,Tanzania,Eastern Africa,Africa,"Masaki, Dar es Salaam",Excellent,8.8,267.0,7.2,4,https://www.booking.com/hotel/tz/element-dar-es-salaam.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuyU67AGwAIB0gIkZDU2ZmM5YWEtZmQyYi00MTc1LTgxMzktM2FiODRlY2Y4ZTJi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c80d7fb6ad7d01b5&srepoch=1713031790&all_sr_blocks=786309802_338167466_0_41_0&highlighted_blocks=786309802_338167466_0_41_0&matching_block_id=786309802_338167466_0_41_0&sr_pri_blocks=786309802_338167466_0_41_0__14175&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,9.0,9.3,9.3,8.5,9.0
17,Elilly International Hotel,Addis Ababa,Ethiopia,Eastern Africa,Africa,"Kirkos, Addis Ababa",Good,7.5,354.0,1.6,5,https://www.booking.com/hotel/et/elilly-international.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Au-U67AGwAIB0gIkZjdjMzEwMDctYWIwYy00MzhmLWIxNzItOTUwNGY0ZDAwYjJl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=350c7fb7a3f400a2&srepoch=1713031793&all_sr_blocks=122545402_98981208_1_41_0&highlighted_blocks=122545402_98981208_1_41_0&matching_block_id=122545402_98981208_1_41_0&sr_pri_blocks=122545402_98981208_1_41_0__10463&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,7.5,7.900000000000001,8.0,7.800000000000001,8.6
18,EliteOysterbay - 2 Bedroom Apartment,Dar es Salaam,Tanzania,Eastern Africa,Africa,"Oyster Bay, Dar es Salaam",Review score,6.8,6.0,5.8,0,https://www.booking.com/hotel/tz/eliteoysterbay-living-2-bedroom-apartment.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuyU67AGwAIB0gIkZDU2ZmM5YWEtZmQyYi00MTc1LTgxMzktM2FiODRlY2Y4ZTJi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c80d7fb6ad7d01b5&srepoch=1713031790&all_sr_blocks=1140192401_386882370_0_0_0&highlighted_blocks=1140192401_386882370_0_0_0&matching_block_id=1140192401_386882370_0_0_0&sr_pri_blocks=1140192401_386882370_0_0_0__7750&from=searchresults#hotelTmpl,8.3,7.5,7.5,6.7,7.1,8.8
19,Erica Residences - Riverside,Nairobi,Kenya,Eastern Africa,Africa,"Lavington, Nairobi",Very Good,8.1,571.0,3.5,3,https://www.booking.com/hotel/ke/truesdale-apartments.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvGU67AGwAIB0gIkNjhlNmE3YzUtYThiYy00ZmMyLWEzY2YtZWVkNmEyMWM3N2M52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=52687fb81bf401b3&srepoch=1713031796&all_sr_blocks=532387503_385605187_0_0_0&highlighted_blocks=532387503_385605187_0_0_0&matching_block_id=532387503_385605187_0_0_0&sr_pri_blocks=532387503_385605187_0_0_0__3600&from=searchresults#hotelTmpl,8.8,8.5,8.7,8.5,8.6,8.8
