Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,AC Hotel Palacio Universal by Marriott,Vigo,Spain,Southern Europe,Europe,Vigo,Very Good,8.4,1068.0,0.2,4,https://www.booking.com/hotel/es/ac-palacio-universal.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArSd67AGwAIB0gIkMWEyNjdkN2MtNDk2Yi00MTI3LWE5MjItNjAzOTgzMTk0YzA12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f07e81dac2f7007b&srepoch=1713032886&all_sr_blocks=9406810_94305497_0_2_0&highlighted_blocks=9406810_94305497_0_2_0&matching_block_id=9406810_94305497_0_2_0&sr_pri_blocks=9406810_94305497_0_2_0__12870&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.5,8.9,8.8,8.0,9.4
11,AC Hotel by Marriott Alicante,Alicante,Spain,Southern Europe,Europe,Alicante,Very Good,8.1,2853.0,1.1,4,https://www.booking.com/hotel/es/ac-alicante.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqGd67AGwAIB0gIkZmIyZjBmNWItNmUzZS00YzRiLTllNzYtY2E3ZWNmZGYzMjM02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=96f381d0bfae00ce&srepoch=1713032867&all_sr_blocks=9238214_94304961_0_2_0&highlighted_blocks=9238214_94304961_0_2_0&matching_block_id=9238214_94304961_0_2_0&sr_pri_blocks=9238214_94304961_0_2_0__11880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,8.3,8.8,8.7,7.799999999999999,7.799999999999999
12,ANMAN HHBB tourism & business rooms,Padova,Italy,Southern Europe,Europe,Padova,Good,7.1,1539.0,1.0,3,https://www.booking.com/hotel/it/anman-padova12.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Aoid67AGwAIB0gIkMzcwNWI4ZjQtMmM4Ni00MjZlLTk4NzMtY2RiN2Q3YTdlNzM12AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8c2081c4bedf01ac&srepoch=1713032842&all_sr_blocks=775233603_390057969_1_0_0&highlighted_blocks=775233603_390057969_1_0_0&matching_block_id=775233603_390057969_1_0_0&sr_pri_blocks=775233603_390057969_1_0_0__6871&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.5,7.1,7.7,7.7,7.7,8.4
13,APT GIBRALHORCE SUITE by Malaga Picasso Rentals Selection,Malaga,Spain,Southern Europe,Europe,"Malaga Centro, Málaga",Good,7.8,83.0,0.3,3,https://www.booking.com/hotel/es/apt-gibralfaro-by-malaga-picasso-rentals-selection.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ap6d67AGwAIB0gIkYWExN2YxN2YtODkyMS00N2JjLWFkMDItNDQ4MjYyYjViZmM32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b2a481cf36280289&srepoch=1713032864&all_sr_blocks=288864601_108785474_6_0_0&highlighted_blocks=288864601_108785474_6_0_0&matching_block_id=288864601_108785474_6_0_0&sr_pri_blocks=288864601_108785474_6_0_0__15340&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.2,7.5,7.7,7.6,7.9,9.5
14,ARENA NIKIĆ,Osijek,Croatia,Southern Europe,Europe,Osijek,Excellent,8.9,141.0,3.1,3,https://www.booking.com/hotel/hr/arena-nikic-osijek.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Arqd67AGwAIB0gIkYmYxZjdhMmMtYjY2Zi00NTk1LTkwMGYtNWFhNWYwODUwNjlj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b3b781dde291029a&srepoch=1713032891&all_sr_blocks=884990904_357916024_0_0_0&highlighted_blocks=884990904_357916024_0_0_0&matching_block_id=884990904_357916024_0_0_0&sr_pri_blocks=884990904_357916024_0_0_0__4050&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,8.7,9.1,9.1,9.0,8.3
15,ARPA CENTRAL STATION,Bologna,Italy,Southern Europe,Europe,"Bologna Fiere District, Bologna",Good,7.9,122.0,2.3,0,https://www.booking.com/hotel/it/arpa-central-station.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApWd67AGwAIB0gIkMTliMzg1MzMtMWEyMS00ZDU2LWI2YTEtZjE3OTc1ZjFjMjZl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=118681ca6e2501f3&srepoch=1713032855&all_sr_blocks=769402001_334693918_1_0_0&highlighted_blocks=769402001_334693918_1_0_0&matching_block_id=769402001_334693918_1_0_0&sr_pri_blocks=769402001_334693918_1_0_0__9084&from=searchresults#hotelTmpl,8.6,8.1,8.4,8.4,7.8,8.0
16,AX The Palace,Sliema,Malta,Southern Europe,Europe,Sliema,Excellent,8.7,2226.0,0.1,5,https://www.booking.com/hotel/mt/the-palace.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4At2d67AGwAIB0gIkZjZkMzhiZjgtY2Q2ZS00NzM3LTk3NWUtMTI5ZDYzMWU3MTI52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=44c281ee98840153&srepoch=1713032927&all_sr_blocks=1755805_272036519_0_34_0&highlighted_blocks=1755805_272036519_0_34_0&matching_block_id=1755805_272036519_0_34_0&sr_pri_blocks=1755805_272036519_0_34_0__13550&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,8.8,9.0,9.0,8.4,8.9
17,Abba Euskalduna Hotel,Bilbao,Spain,Southern Europe,Europe,"Bilbao City Centre, Bilbao",Very Good,8.4,3312.0,1.1,4,https://www.booking.com/hotel/es/abbaeuskalduna.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Aqad67AGwAIB0gIkNzk4N2Q0NjMtMDg3Zi00NTE4LWI1OWQtYzZhODU5ZTU5YjBj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=168081d369c00165&srepoch=1713032872&all_sr_blocks=9182515_93709441_0_2_0&highlighted_blocks=9182515_93709441_0_2_0&matching_block_id=9182515_93709441_0_2_0&sr_pri_blocks=9182515_93709441_0_2_0__9990&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,8.5,8.9,8.8,8.1,8.8
18,Acta Voraport,Barcelona,Spain,Southern Europe,Europe,"Sant Martí, Barcelona",Excellent,8.7,13768.0,2.9,3,https://www.booking.com/hotel/es/acta-voraport.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqOd67AGwAIB0gIkYzY0NTJkYTQtNDkzMC00ZWIyLWEyODctMmRmNWI5NjA0YzZm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=dfd881d1fcab0016&srepoch=1713032869&all_sr_blocks=543679301_217443299_1_1_0&highlighted_blocks=543679301_217443299_1_1_0&matching_block_id=543679301_217443299_1_1_0&sr_pri_blocks=543679301_217443299_1_1_0__16868&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.8,9.1,9.1,8.5,8.5
19,AdHoc Hostel,Ljubljana,Slovenia,Southern Europe,Europe,"Ljubljana City Centre, Ljubljana",Excellent,8.6,692.0,0.3,0,https://www.booking.com/hotel/si/adhoc-hostel.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Apud67AGwAIB0gIkNDc5NWNhYjUtYWE2OS00ZWYxLThmZmItNzQyNDkwNTFmODJi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=dade81cdd5c501c0&srepoch=1713032861&all_sr_blocks=29356216_365816804_1_0_0&highlighted_blocks=29356216_365816804_1_0_0&matching_block_id=29356216_365816804_1_0_0&sr_pri_blocks=29356216_365816804_1_0_0__2313&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.5,8.3,8.8,8.6,8.8,9.9
