Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,AC Hotel by Marriott Bella Sky Copenhagen,Copenhagen,Denmark,Northern Europe,Europe,"Amager Vest, Copenhagen",Very Good,8.0,7558.0,4.5,4,https://www.booking.com/hotel/dk/ac-hotel-marriott-bella-sky-copenhagen.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Auib67AGwAIB0gIkZmRhMzZjZjItYTkwNy00MDc2LWE0OWMtODBjMmU3NTI0NGVj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=49a781747e09016b&srepoch=1713032682&all_sr_blocks=28035813_94390272_0_2_0&highlighted_blocks=28035813_94390272_0_2_0&matching_block_id=28035813_94390272_0_2_0&sr_pri_blocks=28035813_94390272_0_2_0__109500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,8.2,8.5,8.5,7.700000000000001,8.2
11,Abbey Court Hostel,Dublin,Ireland,Northern Europe,Europe,"Dublin City Centre, Dublin",Good,7.8,5906.0,0.2,0,https://www.booking.com/hotel/ie/abbey-court-hostel.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Auyc67AGwAIB0gIkOTk3ZDUyZWItNjBkMS00MGEyLTlmYjEtNjAwZTliNjk2NTI02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=deb581b637ad005d&srepoch=1713032814&all_sr_blocks=17907928_357125925_0_41_0&highlighted_blocks=17907928_357125925_0_41_0&matching_block_id=17907928_357125925_0_41_0&sr_pri_blocks=17907928_357125925_0_41_0__4400&from=searchresults#hotelTmpl,9.0,8.0,7.9,7.7,7.7,9.6
12,Aberdeen Douglas Hotel,Aberdeen,United Kingdom,Northern Europe,Europe,"Aberdeen City Centre, Aberdeen",Good,7.8,1635.0,0.5,3,https://www.booking.com/hotel/gb/aberdeen-douglas.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Asac67AGwAIB0gIkYWNkZTcyYTQtMzc4YS00ZTU3LWIwNGMtOGNjZDY1OTQ3NzAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=465981a30cae01f3&srepoch=1713032776&all_sr_blocks=3744013_95160570_0_2_0&highlighted_blocks=3744013_95160570_0_2_0&matching_block_id=3744013_95160570_0_2_0&sr_pri_blocks=3744013_95160570_0_2_0__8465&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,7.9,8.2,8.2,8.0,9.1
13,Aberdeen House,Aberdeen,United Kingdom,Northern Europe,Europe,"Aberdeen City Centre, Aberdeen",Very Good,8.0,175.0,0.6,3,https://www.booking.com/hotel/gb/soprano-st-magnus-court.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Asac67AGwAIB0gIkYWNkZTcyYTQtMzc4YS00ZTU3LWIwNGMtOGNjZDY1OTQ3NzAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=465981a30cae01f3&srepoch=1713032776&all_sr_blocks=3453012_125088213_0_0_0&highlighted_blocks=3453012_125088213_0_0_0&matching_block_id=3453012_125088213_0_0_0&sr_pri_blocks=3453012_125088213_0_0_0__6365&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,7.9,8.6,8.5,9.0,9.2
14,Aberdeen by Charles Hope,Aberdeen,United Kingdom,Northern Europe,Europe,"Aberdeen City Centre, Aberdeen",Good,7.9,111.0,0.7,3,https://www.booking.com/hotel/gb/aberdeen-by-charles-hope.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Asac67AGwAIB0gIkYWNkZTcyYTQtMzc4YS00ZTU3LWIwNGMtOGNjZDY1OTQ3NzAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=465981a30cae01f3&srepoch=1713032776&all_sr_blocks=1042432003_376654197_2_0_0&highlighted_blocks=1042432003_376654197_2_0_0&matching_block_id=1042432003_376654197_2_0_0&sr_pri_blocks=1042432003_376654197_2_0_0__11040&from=searchresults#hotelTmpl,8.3,8.1,8.7,8.6,8.4,9.2
15,Absolute Hotel Limerick,Limerick,Ireland,Northern Europe,Europe,"Limerick City Centre, Limerick",Excellent,8.8,3104.0,0.8,4,https://www.booking.com/hotel/ie/absolutehotel-com.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvKc67AGwAIB0gIkYTY2NGRiMmYtMGViZi00ZDc3LThhN2MtOTRiMGEwMTc1NmY32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4be481b966ca0455&srepoch=1713032819&all_sr_blocks=4027118_385608673_3_42_0&highlighted_blocks=4027118_385608673_3_42_0&matching_block_id=4027118_385608673_3_42_0&sr_pri_blocks=4027118_385608673_3_42_0__20315&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.3,9.1,9.4,9.3,8.6,9.0
16,Academy Plaza Hotel,Dublin,Ireland,Northern Europe,Europe,"Parnell Square, Dublin",Very Good,8.1,8294.0,0.3,3,https://www.booking.com/hotel/ie/academyhoteldublin.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Auyc67AGwAIB0gIkOTk3ZDUyZWItNjBkMS00MGEyLTlmYjEtNjAwZTliNjk2NTI02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=deb581b637ad005d&srepoch=1713032814&all_sr_blocks=22867715_94353701_2_34_0&highlighted_blocks=22867715_94353701_2_34_0&matching_block_id=22867715_94353701_2_34_0&sr_pri_blocks=22867715_94353701_2_34_0__18615&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,8.2,8.6,8.4,7.7,9.3
17,Adelphi Hotel,Edinburgh,United Kingdom,Northern Europe,Europe,"Leith, Edinburgh",Good,7.1,1662.0,3.3,3,https://www.booking.com/hotel/gb/adelphi-private.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqWc67AGwAIB0gIkYjBhMTNiZWItNzU4MS00YWRiLWI2OWMtMzlhMzY0MTczYjFl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=5ea1819285610163&srepoch=1713032742&all_sr_blocks=17792115_88655919_0_0_0&highlighted_blocks=17792115_88655919_0_0_0&matching_block_id=17792115_88655919_0_0_0&sr_pri_blocks=17792115_88655919_0_0_0__8200&from=searchresults#hotelTmpl,8.3,7.0,7.7,7.4,7.7,8.0
18,Adorable 1-bedroom apartment with a fantastic view - Free Parking,Trondheim,Norway,Northern Europe,Europe,Trondheim,Wonderful,9.2,111.0,2.8,3,https://www.booking.com/hotel/no/adorable-1-bedroom-apartment-with-a-fantastic-view.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Avab67AGwAIB0gIkNDE0OTQxMzItMjBmZS00M2E5LWE3MDYtZDI5OWI1YmRkM2I32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d71a817bfa6e02be&srepoch=1713032695&all_sr_blocks=946424801_367186313_1_0_0&highlighted_blocks=946424801_367186313_1_0_0&matching_block_id=946424801_367186313_1_0_0&sr_pri_blocks=946424801_367186313_1_0_0__128478&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,9.3,9.5,9.6,9.3,9.1
19,Airdenair Guest House,Edinburgh,United Kingdom,Northern Europe,Europe,"Newington, Edinburgh",Very Good,8.1,1223.0,2.3,3,https://www.booking.com/hotel/gb/airdenair-guest-house.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqWc67AGwAIB0gIkYjBhMTNiZWItNzU4MS00YWRiLWI2OWMtMzlhMzY0MTczYjFl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5ea1819285610163&srepoch=1713032742&all_sr_blocks=231108804_382071695_0_1_0&highlighted_blocks=231108804_382071695_0_1_0&matching_block_id=231108804_382071695_0_1_0&sr_pri_blocks=231108804_382071695_0_1_0__6800&from=searchresults#hotelTmpl,9.3,8.0,8.1,8.2,8.5,8.4
