Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,Asuncion Rent Suites Centro,Asuncion,Paraguay,South America,America,Asunción,Wonderful,9.0,567.0,2.2,4,https://www.booking.com/hotel/py/asuncion-rent-suites-centro.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ap7Y67AGwAIB0gIkNDdiZmM5NTgtMDk1ZS00N2RmLTk3YTQtODQ3OWY4MDNiYTY32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4866908f1baa017c&srepoch=1713040416&all_sr_blocks=405392501_370768968_2_0_0&highlighted_blocks=405392501_370768968_2_0_0&matching_block_id=405392501_370768968_2_0_0&sr_pri_blocks=405392501_370768968_2_0_0__5500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,8.9,9.2,9.2,8.9,9.2
11,Asunción Rent Suites Santa Teresa,Asuncion,Paraguay,South America,America,Asunción,Very Good,8.5,642.0,7.1,4,https://www.booking.com/hotel/py/asuncion-rent-suites.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ap7Y67AGwAIB0gIkNDdiZmM5NTgtMDk1ZS00N2RmLTk3YTQtODQ3OWY4MDNiYTY32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4866908f1baa017c&srepoch=1713040416&all_sr_blocks=151846701_200483374_2_0_0&highlighted_blocks=151846701_200483374_2_0_0&matching_block_id=151846701_200483374_2_0_0&sr_pri_blocks=151846701_200483374_2_0_0__7040&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,8.4,8.8,8.9,8.3,9.6
12,Athos Bulcão Hplus Executive,Brasilia,Brazil,South America,America,"North Wing, Brasília",Excellent,8.8,5964.0,0.9,4,https://www.booking.com/hotel/br/athos-bulcao.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Av_X67AGwAIB0gIkNDcxNTg4MGYtMmJjZS00ZTgzLWE4MjEtNmJkYTRiZWJkMGRi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=478c907f6e6100da&srepoch=1713040385&all_sr_blocks=86827302_88975909_1_1_0&highlighted_blocks=86827302_88975909_1_1_0&matching_block_id=86827302_88975909_1_1_0&sr_pri_blocks=86827302_88975909_1_1_0__42301&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.8,8.9,8.9,8.3,9.6
13,B Hotel Brasilia,Brasilia,Brazil,South America,America,"North Wing, Brasília",Wonderful,9.1,3162.0,0.8,5,https://www.booking.com/hotel/br/b-brasilia.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Av_X67AGwAIB0gIkNDcxNTg4MGYtMmJjZS00ZTgzLWE4MjEtNmJkYTRiZWJkMGRi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=478c907f6e6100da&srepoch=1713040385&all_sr_blocks=309321502_371732613_1_1_0&highlighted_blocks=309321502_371732613_1_1_0&matching_block_id=309321502_371732613_1_1_0&sr_pri_blocks=309321502_371732613_1_1_0__66178&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,9.3,9.5,9.4,8.0,9.6
14,B&B Cusing Wasi,Lima,Peru,South America,America,"Callao, Lima",Good,7.9,465.0,7.9,0,https://www.booking.com/hotel/pe/b-amp-b-cusing-wasi-lima.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4As3Y67AGwAIB0gIkYzEyYmRjNzEtNGYwMS00OWVjLTk5NTEtMzg2NWNjNTYxMjYx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=245490a634b301e9&srepoch=1713040463&all_sr_blocks=138840304_118873592_0_2_0&highlighted_blocks=138840304_118873592_0_2_0&matching_block_id=138840304_118873592_0_2_0&sr_pri_blocks=138840304_118873592_0_2_0__2529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,8.0,8.2,8.1,8.2,8.0
15,B&B HOTEL Rio Copacabana Posto 5,Rio de Janeiro,Brazil,South America,America,"Copacabana, Rio de Janeiro",Very Good,8.3,2756.0,9.1,3,https://www.booking.com/hotel/br/copacabana-rio-rio-de-janeiro.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApXY67AGwAIB0gIkOTQ0YzAwOTktMTEzZC00NWQyLTg4YjMtN2IyNTRiMDc1NjQy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4dec908a761d0058&srepoch=1713040407&all_sr_blocks=1186201_95134866_0_2_0&highlighted_blocks=1186201_95134866_0_2_0&matching_block_id=1186201_95134866_0_2_0&sr_pri_blocks=1186201_95134866_0_2_0__48279&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.1,8.4,8.3,8.2,9.2
16,B&B HOTEL Santos Dumont,Rio de Janeiro,Brazil,South America,America,"Downtown Rio de Janeiro, Rio de Janeiro",Excellent,8.8,635.0,1.3,3,https://www.booking.com/hotel/br/aeroporto-othon-travel.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApXY67AGwAIB0gIkOTQ0YzAwOTktMTEzZC00NWQyLTg4YjMtN2IyNTRiMDc1NjQy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4dec908a761d0058&srepoch=1713040407&all_sr_blocks=9744008_91463336_1_2_0&highlighted_blocks=9744008_91463336_1_2_0&matching_block_id=9744008_91463336_1_2_0&sr_pri_blocks=9744008_91463336_1_2_0__38446&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.9,9.0,8.9,8.8,9.0
17,"BRÁS Expo Center Norte Feira da Madrugada, shopping vautier 25 março",Sao Paulo,Brazil,South America,America,"Pari, São Paulo",Wonderful,9.3,7.0,3.4,3,https://www.booking.com/hotel/br/ap-expo-center-bras-feirinha-da-madrugada-ciosp-congresso-internacional-de-odont.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AunX67AGwAIB0gIkODIxNjk0MzYtYjBkOC00MzIzLWEzMDQtMWRkYjdjNzNjNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8e0a9074d58b00ee&srepoch=1713040363&all_sr_blocks=1133628101_386165112_3_0_0&highlighted_blocks=1133628101_386165112_3_0_0&matching_block_id=1133628101_386165112_3_0_0&sr_pri_blocks=1133628101_386165112_3_0_0__29304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,9.4,9.7,9.7,9.7,9.7
18,Babel Botánico,Buenos Aires,Argentina,South America,America,"Palermo, Buenos Aires",Wonderful,9.4,34.0,3.8,4,https://www.booking.com/hotel/ar/babel-botanico.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsTY67AGwAIB0gIkMGE4MzEwYTgtZDI0Ny00N2FlLTllZTQtZTAzMWMyYzM4MWIw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4be690a2db810021&srepoch=1713040454&all_sr_blocks=1096657305_382554045_2_0_0&highlighted_blocks=1096657305_382554045_2_0_0&matching_block_id=1096657305_382554045_2_0_0&sr_pri_blocks=1096657305_382554045_2_0_0__35124&from=searchresults#hotelTmpl,9.3,9.4,9.3,9.4,9.1,9.7
19,Beach Class Convention By Hôm - Antigo Bristol Recife,Recife,Brazil,South America,America,"Boa Viagem, Recife",Very Good,8.4,4338.0,6.6,4,https://www.booking.com/hotel/br/nobile-inn-beach-class-covention.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AozY67AGwAIB0gIkZDExNDE4OTUtYzEwOS00MDgwLTgzNjItZTYxYzU1NzFjOGY52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=50719086f5ea001b&srepoch=1713040397&all_sr_blocks=107733411_245878932_1_1_0&highlighted_blocks=107733411_245878932_1_1_0&matching_block_id=107733411_245878932_1_1_0&sr_pri_blocks=107733411_245878932_1_1_0__29240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.4,8.5,8.7,8.7,8.1,8.7
