Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
59,Family Aparthotel,Casablanca,Morocco,Northern Africa,Africa,"Sidi Belyout, Casablanca",Wonderful,9.1,987.0,1.6,4,https://www.booking.com/hotel/ma/family-suites.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvuU67AGwAIB0gIkY2IxNWVlM2EtNDc2Ni00Y2QyLTg4YzgtYjQwMGFkYjk1MGQy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b3b77fbdb2120160&srepoch=1713031805&all_sr_blocks=856247504_353178958_2_1_0&highlighted_blocks=856247504_353178958_2_1_0&matching_block_id=856247504_353178958_2_1_0&sr_pri_blocks=856247504_353178958_2_1_0__7850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,9.2,9.4,9.4,9.0,8.9
60,First Suites Hôtel,Rabat,Morocco,Northern Africa,Africa,"Agdal-Ryad, Rabat",Very Good,8.0,710.0,2.0,4,https://www.booking.com/hotel/ma/first.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Av6U67AGwAIB0gIkNDhkYjBiNDAtODRjZC00NWU0LWExMGQtODFjZWZhZWUzYzdm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b9717fbff2c10314&srepoch=1713031808&all_sr_blocks=662357905_270976463_3_42_0&highlighted_blocks=662357905_270976463_3_42_0&matching_block_id=662357905_270976463_3_42_0&sr_pri_blocks=662357905_270976463_3_42_0__13843&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,8.1,8.5,8.5,7.599999999999999,8.6
61,Golden Beach Appart'hotel,Agadir,Morocco,Northern Africa,Africa,"Founty, Agadir",Good,7.9,1826.0,1.2,4,https://www.booking.com/hotel/ma/golden-beach-appart.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AviU67AGwAIB0gIkOTU4MTNiMjUtYTEyNy00MTIxLTlkZjgtMTQzZDRhYzRkMTQz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=34447fbc93b90048&srepoch=1713031802&all_sr_blocks=9851620_371130831_1_42_0&highlighted_blocks=9851620_371130831_1_42_0&matching_block_id=9851620_371130831_1_42_0&sr_pri_blocks=9851620_371130831_1_42_0__4910&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,8.1,8.5,8.5,8.2,8.7
62,Golden Tulip El Mechtel,Tunis,Tunisia,Northern Africa,Africa,Tunis,Good,7.9,1342.0,1.9,4,https://www.booking.com/hotel/tn/el-mechtel-tunis.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoaV67AGwAIB0gIkMzNkMGFkZGUtMDg4ZS00ZGI3LThhMTktYjUzZGRjZGQ3ZTdl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b8787fc3eb6f0111&srepoch=1713031815&all_sr_blocks=4204028_113729742_1_42_0&highlighted_blocks=4204028_113729742_1_42_0&matching_block_id=4204028_113729742_1_42_0&sr_pri_blocks=4204028_113729742_1_42_0__8760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,8.0,8.3,8.3,7.8,7.9
63,Golden Tulip Royaume,Algiers,Algeria,Northern Africa,Africa,Alger,Review score,6.9,108.0,12.5,4,https://www.booking.com/hotel/dz/golden-tulip-royaume.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoOV67AGwAIB0gIkMzQxZmMyYTAtZWRjYi00MzQ4LThmMWEtNjdhZjBmNjg5ODBl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e0507fc143da0160&srepoch=1713031813&all_sr_blocks=488674401_161801076_1_41_0&highlighted_blocks=488674401_161801076_1_41_0&matching_block_id=488674401_161801076_1_41_0&sr_pri_blocks=488674401_161801076_1_41_0__1740000&from=searchresults#hotelTmpl,7.8,7.4,7.8,7.6,6.7,7.2
64,Golf Royal Hotel,Tunis,Tunisia,Northern Africa,Africa,"Tunis Centre , Tunis",Very Good,8.0,2892.0,0.2,3,https://www.booking.com/hotel/tn/golf-royal.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoaV67AGwAIB0gIkMzNkMGFkZGUtMDg4ZS00ZGI3LThhMTktYjUzZGRjZGQ3ZTdl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b8787fc3eb6f0111&srepoch=1713031815&all_sr_blocks=24836408_89068985_0_1_0&highlighted_blocks=24836408_89068985_0_1_0&matching_block_id=24836408_89068985_0_1_0&sr_pri_blocks=24836408_89068985_0_1_0__6990&from=searchresults#hotelTmpl,8.7,8.1,8.5,8.5,8.1,8.2
65,Grand Mogador Sea View & Spa,Tangier,Morocco,Northern Africa,Africa,Tangier,Good,7.1,2450.0,4.7,5,https://www.booking.com/hotel/ma/grand-mogador-seaviewampspa.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoCV67AGwAIB0gIkNjk5ZGQwOGQtNjgzNi00YTRlLWIzNzQtZmFjODg2OTc1NTIz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=06a07fc08d7e0173&srepoch=1713031810&all_sr_blocks=46392301_115692220_2_41_0&highlighted_blocks=46392301_115692220_2_41_0&matching_block_id=46392301_115692220_2_41_0&sr_pri_blocks=46392301_115692220_2_41_0__12623&from=searchresults#hotelTmpl,8.2,6.9,7.5,7.6,6.7,8.2
66,Great Pyramid Inn,Cairo,Egypt,Northern Africa,Africa,"Giza, Cairo",Excellent,8.7,3321.0,12.0,0,https://www.booking.com/hotel/eg/great-pyramid-inn.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoiV67AGwAIB0gIkZWRjMWEwYzMtZDY4YS00NDcyLTkwZGUtZGQ1YmQ2ZGIwZDAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=44fb7fc4ffb80228&srepoch=1713031818&all_sr_blocks=152563711_295793783_2_1_0&highlighted_blocks=152563711_295793783_2_1_0&matching_block_id=152563711_295793783_2_1_0&sr_pri_blocks=152563711_295793783_2_1_0__6878&from=searchresults#hotelTmpl,9.3,8.5,8.6,8.7,8.8,9.6
67,HAMILTON Agadir,Agadir,Morocco,Northern Africa,Africa,"Agadir Bay, Agadir",Review score,6.3,5955.0,1.1,3,https://www.booking.com/hotel/ma/hamilton-agadir.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AviU67AGwAIB0gIkOTU4MTNiMjUtYTEyNy00MTIxLTlkZjgtMTQzZDRhYzRkMTQz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=34447fbc93b90048&srepoch=1713031802&all_sr_blocks=27231209_377391380_2_42_0&highlighted_blocks=27231209_377391380_2_42_0&matching_block_id=27231209_377391380_2_42_0&sr_pri_blocks=27231209_377391380_2_42_0__2808&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.4,6.6,6.8,6.9,7.1,7.9
68,HOTEL LAFAYETTE,Tunis,Tunisia,Northern Africa,Africa,Tunis,Good,7.6,427.0,1.5,3,https://www.booking.com/hotel/tn/lafayette-tunis.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoaV67AGwAIB0gIkMzNkMGFkZGUtMDg4ZS00ZGI3LThhMTktYjUzZGRjZGQ3ZTdl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=b8787fc3eb6f0111&srepoch=1713031815&all_sr_blocks=937317901_382597524_0_1_0&highlighted_blocks=937317901_382597524_0_1_0&matching_block_id=937317901_382597524_0_1_0&sr_pri_blocks=937317901_382597524_0_1_0__4895&from=searchresults#hotelTmpl,8.9,7.7,8.1,7.900000000000001,8.0,7.7
69,Hampton Inn & Suites Alexandria Old Town Area South,Alexandria,Egypt,Northern Africa,Africa,Alexandria,Very Good,8.2,2287.0,1.7,3,https://www.booking.com/hotel/us/hampton-inn-suites-alexandria-old-town-area-south.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=4246429_93696776_2_1_0&highlighted_blocks=4246429_93696776_2_1_0&matching_block_id=4246429_93696776_2_1_0&sr_pri_blocks=4246429_93696776_2_1_0__18394&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,8.3,8.5,8.5,8.3,8.5
70,Hampton Inn & Suites Fort Belvoir Alexandria South,Alexandria,Egypt,Northern Africa,Africa,Alexandria,Excellent,8.7,590.0,12.0,3,https://www.booking.com/hotel/us/hampton-inn-suites-mt-vernon-belvoir-alexandria-south-area.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=25505202_287983400_4_1_0&highlighted_blocks=25505202_287983400_4_1_0&matching_block_id=25505202_287983400_4_1_0&sr_pri_blocks=25505202_287983400_4_1_0__16808&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,8.9,9.0,9.0,8.7,8.8
71,Hampton Inn Alexandria,Alexandria,Egypt,Northern Africa,Africa,Alexandria,Excellent,8.7,467.0,7.1,3,https://www.booking.com/hotel/us/hampton-inn-alexandria.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=18134808_94322926_2_1_0&highlighted_blocks=18134808_94322926_2_1_0&matching_block_id=18134808_94322926_2_1_0&sr_pri_blocks=18134808_94322926_2_1_0__15050&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.3,8.6,8.9,8.9,8.4,8.8
72,Hampton Inn Alexandria/Old Town,Alexandria,Egypt,Northern Africa,Africa,Alexandria,Very Good,8.2,292.0,0.9,3,https://www.booking.com/hotel/us/hampton-inn-alexandria-old-town.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=4159705_344384878_4_1_0&highlighted_blocks=4159705_344384878_4_1_0&matching_block_id=4159705_344384878_4_1_0&sr_pri_blocks=4159705_344384878_4_1_0__20635&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,8.3,8.8,8.8,8.1,9.5
73,Hathor House,Cairo,Egypt,Northern Africa,Africa,Cairo,Wonderful,9.0,461.0,0.5,0,https://www.booking.com/hotel/eg/hathor-house.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoiV67AGwAIB0gIkZWRjMWEwYzMtZDY4YS00NDcyLTkwZGUtZGQ1YmQ2ZGIwZDAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=44fb7fc4ffb80228&srepoch=1713031818&all_sr_blocks=951476403_367753572_1_1_0&highlighted_blocks=951476403_367753572_1_1_0&matching_block_id=951476403_367753572_1_1_0&sr_pri_blocks=951476403_367753572_1_1_0__4600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,8.9,9.3,9.3,9.2,9.5
74,Heritage Hostel Cairo,Cairo,Egypt,Northern Africa,Africa,"Downtown Cairo, Cairo",Excellent,8.9,1020.0,0.3,0,https://www.booking.com/hotel/eg/heirtage-hostel.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoiV67AGwAIB0gIkZWRjMWEwYzMtZDY4YS00NDcyLTkwZGUtZGQ1YmQ2ZGIwZDAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=44fb7fc4ffb80228&srepoch=1713031818&all_sr_blocks=515530606_179892278_1_1_0&highlighted_blocks=515530606_179892278_1_1_0&matching_block_id=515530606_179892278_1_1_0&sr_pri_blocks=515530606_179892278_1_1_0__1524&from=searchresults#hotelTmpl,9.7,8.6,9.0,8.8,9.1,9.6
75,Hilton Garden Inn Tanger City Centre,Tangier,Morocco,Northern Africa,Africa,Tangier,Very Good,8.0,3491.0,2.6,4,https://www.booking.com/hotel/ma/hilton-garden-inn-tanger-city-centre.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoCV67AGwAIB0gIkNjk5ZGQwOGQtNjgzNi00YTRlLWIzNzQtZmFjODg2OTc1NTIz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=06a07fc08d7e0173&srepoch=1713031810&all_sr_blocks=160813101_101043053_2_2_0&highlighted_blocks=160813101_101043053_2_2_0&matching_block_id=160813101_101043053_2_2_0&sr_pri_blocks=160813101_101043053_2_2_0__119115&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,8.1,8.5,8.5,7.6,9.1
76,Hilton Tanger City Center Hotel & Residences,Tangier,Morocco,Northern Africa,Africa,Tangier,Very Good,8.2,2249.0,2.7,5,https://www.booking.com/hotel/ma/hilton-tanger-city-center-residences.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoCV67AGwAIB0gIkNjk5ZGQwOGQtNjgzNi00YTRlLWIzNzQtZmFjODg2OTc1NTIz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=06a07fc08d7e0173&srepoch=1713031810&all_sr_blocks=213090604_96722871_2_34_0&highlighted_blocks=213090604_96722871_2_34_0&matching_block_id=213090604_96722871_2_34_0&sr_pri_blocks=213090604_96722871_2_34_0__145891&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,8.3,8.6,8.8,7.699999999999999,9.1
77,"Holiday Inn Alexandria at Carlyle, an IHG Hotel",Alexandria,Egypt,Northern Africa,Africa,Alexandria,Good,7.5,967.0,2.3,3,https://www.booking.com/hotel/us/holiday-inn-alexandria-i-95-at-telegraph-road.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=18235616_94327237_4_34_0&highlighted_blocks=18235616_94327237_4_34_0&matching_block_id=18235616_94327237_4_34_0&sr_pri_blocks=18235616_94327237_4_34_0__20753&from=searchresults#hotelTmpl,8.5,7.5,8.0,8.0,7.6,8.4
78,"Holiday Inn Algiers - Cheraga Tower, an IHG Hotel",Algiers,Algeria,Northern Africa,Africa,Alger,Good,7.8,290.0,9.0,4,https://www.booking.com/hotel/dz/holiday-inn-algiers-cheraga-tower.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoOV67AGwAIB0gIkMzQxZmMyYTAtZWRjYi00MzQ4LThmMWEtNjdhZjBmNjg5ODBl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e0507fc143da0160&srepoch=1713031813&all_sr_blocks=173775316_97537994_1_42_0&highlighted_blocks=173775316_97537994_1_42_0&matching_block_id=173775316_97537994_1_42_0&sr_pri_blocks=173775316_97537994_1_42_0__1650000&from=searchresults#hotelTmpl,8.1,8.0,8.2,8.3,7.3,7.9
79,"Holiday Inn Express & Suites Alexandria - Fort Belvoir, an IHG Hotel",Alexandria,Egypt,Northern Africa,Africa,Alexandria,Good,7.8,178.0,2.9,3,https://www.booking.com/hotel/us/holiday-inn-express-suites-alexandria-fort-belvior.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=19207103_91466773_2_1_0&highlighted_blocks=19207103_91466773_2_1_0&matching_block_id=19207103_91466773_2_1_0&sr_pri_blocks=19207103_91466773_2_1_0__19341&from=searchresults#hotelTmpl,8.5,7.8,8.2,8.5,7.9,8.5
80,Horus Guest House Pyramids View,Cairo,Egypt,Northern Africa,Africa,"Giza, Cairo",Excellent,8.6,2281.0,11.9,0,https://www.booking.com/hotel/eg/horus-guest-house-apartment.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoiV67AGwAIB0gIkZWRjMWEwYzMtZDY4YS00NDcyLTkwZGUtZGQ1YmQ2ZGIwZDAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=44fb7fc4ffb80228&srepoch=1713031818&all_sr_blocks=164138918_277268543_1_41_0&highlighted_blocks=164138918_277268543_1_41_0&matching_block_id=164138918_277268543_1_41_0&sr_pri_blocks=164138918_277268543_1_41_0__2785&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,8.5,8.5,8.5,9.0,9.2
81,Hotel & Spa Riad El Walaa,Marrakech,Morocco,Northern Africa,Africa,"Medina, Marrakesh",Excellent,8.7,1378.0,1.5,4,https://www.booking.com/hotel/ma/amp-spa-riad-el-walla.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvWU67AGwAIB0gIkMDkzYjAzZGEtMThhMC00NjU2LTgzOTYtNmRjZjBmN2E3YTJl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c8247fbaca4b0105&srepoch=1713031799&all_sr_blocks=129374301_88805580_2_1_0&highlighted_blocks=129374301_88805580_2_1_0&matching_block_id=129374301_88805580_2_1_0&sr_pri_blocks=129374301_88805580_2_1_0__10852&from=searchresults#hotelTmpl,9.4,8.6,8.9,8.9,8.7,9.2
82,Hotel AKA Alexandria,Alexandria,Egypt,Northern Africa,Africa,Alexandria,Wonderful,9.1,343.0,1.2,4,https://www.booking.com/hotel/us/holiday-inn-anp-suites-alexandria-old-town.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyV67AGwAIB0gIkMmJiNzFjYTktOWJmZi00NDc4LTgyMDgtN2Q5MDljNGM0OGUz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=54a17fc67f8d01bc&srepoch=1713031822&all_sr_blocks=18238111_244944518_2_0_0&highlighted_blocks=18238111_244944518_2_0_0&matching_block_id=18238111_244944518_2_0_0&sr_pri_blocks=18238111_244944518_2_0_0__30056&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,9.2,9.6,9.5,8.9,9.4
83,Hotel Argana Agadir,Agadir,Morocco,Northern Africa,Africa,"Agadir Bay, Agadir",Good,7.0,14595.0,1.2,4,https://www.booking.com/hotel/ma/argana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AviU67AGwAIB0gIkOTU4MTNiMjUtYTEyNy00MTIxLTlkZjgtMTQzZDRhYzRkMTQz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=34447fbc93b90048&srepoch=1713031802&all_sr_blocks=30985504_363116592_1_41_0&highlighted_blocks=30985504_363116592_1_41_0&matching_block_id=30985504_363116592_1_41_0&sr_pri_blocks=30985504_363116592_1_41_0__5570&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.2,7.0,7.4,7.4,7.6,8.1
84,Hotel Best Night,Algiers,Algeria,Northern Africa,Africa,Alger,Very Good,8.3,433.0,11.5,3,https://www.booking.com/hotel/dz/best-night.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoOV67AGwAIB0gIkMzQxZmMyYTAtZWRjYi00MzQ4LThmMWEtNjdhZjBmNjg5ODBl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e0507fc143da0160&srepoch=1713031813&all_sr_blocks=166822709_239354918_0_41_0&highlighted_blocks=166822709_239354918_0_41_0&matching_block_id=166822709_239354918_0_41_0&sr_pri_blocks=166822709_239354918_0_41_0__1230352&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1,8.4,8.7,8.8,8.1,8.3
85,Hotel Best Night 2,Algiers,Algeria,Northern Africa,Africa,Alger,Excellent,8.8,776.0,15.7,3,https://www.booking.com/hotel/dz/best-night-2.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoOV67AGwAIB0gIkMzQxZmMyYTAtZWRjYi00MzQ4LThmMWEtNjdhZjBmNjg5ODBl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=e0507fc143da0160&srepoch=1713031813&all_sr_blocks=482527801_346695286_1_41_0&highlighted_blocks=482527801_346695286_1_41_0&matching_block_id=482527801_346695286_1_41_0&sr_pri_blocks=482527801_346695286_1_41_0__1501500&from=searchresults#hotelTmpl,9.5,9.0,9.2,9.1,8.8,8.1
