Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,Arkwood Residency B & B Near Delhi International Airport,Delhi,India,Southern Asia,Asia,"South West, New Delhi",Excellent,8.6,50.0,15.3,3,https://www.booking.com/hotel/in/the-valley-inn-new-delhi.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AomZ67AGwAIB0gIkMDVmODI5YmEtMTk1Yy00MTRkLTk1MGQtMDAzOGM0ZGY5MDBm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e45d80c461ed01d9&srepoch=1713032331&all_sr_blocks=1111711802_388408716_2_41_0&highlighted_blocks=1111711802_388408716_2_41_0&matching_block_id=1111711802_388408716_2_41_0&sr_pri_blocks=1111711802_388408716_2_41_0__158943&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,9.3,9.2,9.3,9.3,9.5
11,Artis Homestay,Gurgaon,India,Southern Asia,Asia,Gurgaon,Exceptional,10.0,1.0,4.0,3,https://www.booking.com/hotel/in/artis-homestay-gurugram.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoyZ67AGwAIB0gIkM2M5NzAxNzYtY2ZhMy00Y2MwLWI1ZGItNzc4Y2M2ODlkNmE32AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e7ba80c6b7f300c1&srepoch=1713032333&all_sr_blocks=1183394601_390739244_2_0_0&highlighted_blocks=1183394601_390739244_2_0_0&matching_block_id=1183394601_390739244_2_0_0&sr_pri_blocks=1183394601_390739244_2_0_0__290304&from=searchresults#hotelTmpl,10.0,10.0,10.0,10.0,10.0,10.0
12,Astra Hotels & Suites - Koramangala,Bangalore,India,Southern Asia,Asia,"Koramangala, Bangalore",Very Good,8.5,110.0,5.9,3,https://www.booking.com/hotel/in/astra-hotels-and-suites.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Av6Y67AGwAIB0gIkNTI2ZTkwYzUtYTRiZi00OTNjLWFjMDctYTMyNzI0ZWFhNTRi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=17fc80be54300273&srepoch=1713032320&all_sr_blocks=1059570801_386544166_1_0_0&highlighted_blocks=1059570801_386544166_1_0_0&matching_block_id=1059570801_386544166_1_0_0&sr_pri_blocks=1059570801_386544166_1_0_0__136209&from=searchresults#hotelTmpl,8.7,8.1,8.9,8.7,8.7,9.0
13,"Avari Xpress, Islamabad",Rawalpindi,Pakistan,Southern Asia,Asia,Rawalpindi,Good,7.5,291.0,7.0,4,https://www.booking.com/hotel/pk/avari-xpress-residences-islamabad-expressway.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqeZ67AGwAIB0gIkYmI1MjRkYTUtYTQxMC00NzgzLWIyNWYtOTJhNDk4NGJlOTk52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=164a80d36a1001e8&srepoch=1713032361&all_sr_blocks=584020301_376790930_1_1_0&highlighted_blocks=584020301_376790930_1_1_0&matching_block_id=584020301_376790930_1_1_0&sr_pri_blocks=584020301_376790930_1_1_0__8700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.3,7.4,7.9,7.9,7.2,7.1
14,B Boutique Residence,Surat,India,Southern Asia,Asia,Suratthani,Very Good,8.4,414.0,2.4,0,https://www.booking.com/hotel/th/b-boutique-residence.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvOY67AGwAIB0gIkYmQ4ZjJhZDctNzRlZS00M2E0LWE5NTUtMTI0MmE2MWJlZTdm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=17e280b9d2e40272&srepoch=1713032309&all_sr_blocks=182285301_200644401_2_0_0&highlighted_blocks=182285301_200644401_2_0_0&matching_block_id=182285301_200644401_2_0_0&sr_pri_blocks=182285301_200644401_2_0_0__60000&from=searchresults#hotelTmpl,8.8,8.3,8.8,8.7,9.0,7.7
15,BJ city hotel,Surat,India,Southern Asia,Asia,Suratthani,Good,7.1,74.0,0.9,3,https://www.booking.com/hotel/th/bj-city.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvOY67AGwAIB0gIkYmQ4ZjJhZDctNzRlZS00M2E0LWE5NTUtMTI0MmE2MWJlZTdm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=17e280b9d2e40272&srepoch=1713032309&all_sr_blocks=961549702_368771868_2_0_0&highlighted_blocks=961549702_368771868_2_0_0&matching_block_id=961549702_368771868_2_0_0&sr_pri_blocks=961549702_368771868_2_0_0__53910&from=searchresults#hotelTmpl,8.5,7.099999999999999,7.0,7.3,7.8,8.2
16,Baan URT Suratthani Airport Hotel,Surat,India,Southern Asia,Asia,Suratthani,Good,7.6,335.0,15.3,3,https://www.booking.com/hotel/th/baan-urt-suratthani-airport.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvOY67AGwAIB0gIkYmQ4ZjJhZDctNzRlZS00M2E0LWE5NTUtMTI0MmE2MWJlZTdm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=17e280b9d2e40272&srepoch=1713032309&all_sr_blocks=412709502_195370247_0_1_0&highlighted_blocks=412709502_195370247_0_1_0&matching_block_id=412709502_195370247_0_1_0&sr_pri_blocks=412709502_195370247_0_1_0__41967&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,7.599999999999999,7.8,7.8,8.6,7.5
17,Baannokhook Home&Cafe,Surat,India,Southern Asia,Asia,Suratthani,Very Good,8.0,669.0,0.5,3,https://www.booking.com/hotel/th/baannkhuuk-kaarednohethl.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvOY67AGwAIB0gIkYmQ4ZjJhZDctNzRlZS00M2E0LWE5NTUtMTI0MmE2MWJlZTdm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=17e280b9d2e40272&srepoch=1713032309&all_sr_blocks=559165901_376027921_2_0_0&highlighted_blocks=559165901_376027921_2_0_0&matching_block_id=559165901_376027921_2_0_0&sr_pri_blocks=559165901_376027921_2_0_0__49900&from=searchresults#hotelTmpl,8.5,7.9,8.1,8.2,8.9,8.1
18,Backpack Lanka,Colombo,Sri Lanka,Southern Asia,Asia,"Kollupitiya, Colombo",Good,7.6,179.0,2.6,0,https://www.booking.com/hotel/lk/backpack-lanka.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AquZ67AGwAIB0gIkMDcwMzQ2OTUtMThkNi00YWZlLWFlNWMtYmRjMGIxZjQ4Zjlh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a54c80d5a1cc0204&srepoch=1713032365&all_sr_blocks=105178201_355645335_0_0_0&highlighted_blocks=105178201_355645335_0_0_0&matching_block_id=105178201_355645335_0_0_0&sr_pri_blocks=105178201_355645335_0_0_0__1386&from=searchresults#hotelTmpl,9.0,7.2,7.6,7.7,8.1,8.7
19,Backpackers hostel,Pune,India,Southern Asia,Asia,Pune,Good,7.5,318.0,7.6,0,https://www.booking.com/hotel/in/backpackers-hostel-pune.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Au6Y67AGwAIB0gIkNWNjMzc0OTctMDFjNS00YWU0LWFmNGQtNmQyNGEwNWRkMmMx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a9d580b768b2004d&srepoch=1713032304&all_sr_blocks=904156802_361397888_1_0_0&highlighted_blocks=904156802_361397888_1_0_0&matching_block_id=904156802_361397888_1_0_0&sr_pri_blocks=904156802_361397888_1_0_0__42336&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.1,7.5,7.3,7.7,8.2,8.1
20,Bahria Residency,Rawalpindi,Pakistan,Southern Asia,Asia,Rawalpindi,Good,7.5,11.0,9.1,3,https://www.booking.com/hotel/pk/homey-islamabad-rawalpindi.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqeZ67AGwAIB0gIkYmI1MjRkYTUtYTQxMC00NzgzLWIyNWYtOTJhNDk4NGJlOTk52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=164a80d36a1001e8&srepoch=1713032361&all_sr_blocks=933988101_365514556_8_0_0&highlighted_blocks=933988101_365514556_8_0_0&matching_block_id=933988101_365514556_8_0_0&sr_pri_blocks=933988101_365514556_8_0_0__1530000&from=searchresults#hotelTmpl,8.4,7.3,8.0,7.5,8.0,8.6
21,Banjara Hills Near L.V Prasad Eye Hospital,Hyderabad,India,Southern Asia,Asia,Hyderabad,Review score,5.2,107.0,0.9,3,https://www.booking.com/hotel/in/collection-o-42514-venkat-nagar.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ao6Z67AGwAIB0gIkYjdmZDYxZWItMWRkZC00YTNmLTg5YTItYThhOTg0OWNiMzEw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=205480c786650258&srepoch=1713032336&all_sr_blocks=573640502_378815142_1_0_0&highlighted_blocks=573640502_378815142_1_0_0&matching_block_id=573640502_378815142_1_0_0&sr_pri_blocks=573640502_378815142_1_0_0__136209&from=searchresults#hotelTmpl,6.0,5.5,5.900000000000001,6.0,5.8,6.8
