Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,AZIMUT Hotel Nuremberg,Nuremberg,Germany,Western Europe,Europe,"Mitte, Nuremberg",Good,7.7,8948.0,0.8,3,https://www.booking.com/hotel/de/azimut-nurn.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Aojf67AGwAIB0gIkOGFmNmYwZDUtYWM5NS00NmJlLWEyNmQtYzg5NTQyODA1OWRh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1b7d9244c2310870&srepoch=1713041289&all_sr_blocks=6061601_91459689_1_2_0&highlighted_blocks=6061601_91459689_1_2_0&matching_block_id=6061601_91459689_1_2_0&sr_pri_blocks=6061601_91459689_1_2_0__6248&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,7.5,8.1,7.9,8.2,8.7
11,Adler Hotel Frankfurt,Frankfurt,Germany,Western Europe,Europe,"Bahnhofsviertel, Frankfurt",Good,7.9,3336.0,1.3,3,https://www.booking.com/hotel/de/hoteladler.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvHe67AGwAIB0gIkNjM3OTU5ODQtNDM5My00MjM2LTgyYTQtNzU0NGMyNzg3MzRl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=32eb9238bef30159&srepoch=1713041267&all_sr_blocks=6207713_131397080_0_1_0&highlighted_blocks=6207713_131397080_0_1_0&matching_block_id=6207713_131397080_0_1_0&sr_pri_blocks=6207713_131397080_0_1_0__5100&from=searchresults#hotelTmpl,9.0,8.0,8.5,8.1,8.6,7.0
12,Agora Swiss Night by Fassbind,Lausanne,Switzerland,Western Europe,Europe,Lausanne,Very Good,8.2,3424.0,0.6,4,https://www.booking.com/hotel/ch/agoralausanne.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ap3f67AGwAIB0gIkZWQxMDc5MTUtNjUxMi00MDQ2LWI2NDAtMjdjODE4OGRlODRm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8768924ef36a00f8&srepoch=1713041311&all_sr_blocks=6521614_384077386_0_2_0&highlighted_blocks=6521614_384077386_0_2_0&matching_block_id=6521614_384077386_0_2_0&sr_pri_blocks=6521614_384077386_0_2_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.6,8.3,8.7,8.6,7.9,9.3
13,Alleehaus,Freiburg im Breisgau,Germany,Western Europe,Europe,Freiburg im Breisgau,Very Good,8.5,1796.0,0.6,0,https://www.booking.com/hotel/de/alleehaus.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AvTe67AGwAIB0gIkMTJmMWUxM2UtMDk3Zi00MDgwLWEwNTQtOTEzMmVjOGY2Njgy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=3674923a83f80081&srepoch=1713041269&all_sr_blocks=7125301_330309950_1_1_0&highlighted_blocks=7125301_330309950_1_1_0&matching_block_id=7125301_330309950_1_1_0&sr_pri_blocks=7125301_330309950_1_1_0__7500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.5,8.1,8.8,8.5,8.5,9.7
14,Alpenblick Bern - kind of a hotel,Bern,Switzerland,Western Europe,Europe,"Breitenrain-Lorraine, Bern",Excellent,8.6,680.0,1.2,3,https://www.booking.com/hotel/ch/restaurant-alpenblick.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Apjf67AGwAIB0gIkNjNiODBlZmItZDkyZS00NmM0LWFhZGUtMTJlYjZjMTM4MzU52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6771924cfa280020&srepoch=1713041305&all_sr_blocks=6614708_344375694_1_0_0&highlighted_blocks=6614708_344375694_1_0_0&matching_block_id=6614708_344375694_1_0_0&sr_pri_blocks=6614708_344375694_1_0_0__13210&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,8.6,9.1,8.9,8.2,8.7
15,Altstadthotel Wolf-Dietrich,Salzburg,Austria,Western Europe,Europe,"Altstadt, Salzburg",Excellent,8.7,2136.0,0.5,4,https://www.booking.com/hotel/at/classic.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Arbf67AGwAIB0gIkM2YxYWU3NjItMzFiYy00ODUwLWEwOTUtZTFiOGQ1OWE0YjMz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9522925b3bd504a8&srepoch=1713041335&all_sr_blocks=7004901_88988484_0_2_0&highlighted_blocks=7004901_88988484_0_2_0&matching_block_id=7004901_88988484_0_2_0&sr_pri_blocks=7004901_88988484_0_2_0__10075&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.5,8.7,9.0,9.0,8.3,9.6
16,Am Neutor Hotel Salzburg Zentrum,Salzburg,Austria,Western Europe,Europe,Salzburg,Good,7.0,2521.0,0.6,0,https://www.booking.com/hotel/at/neutor.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Arbf67AGwAIB0gIkM2YxYWU3NjItMzFiYy00ODUwLWEwOTUtZTFiOGQ1OWE0YjMz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9522925b3bd504a8&srepoch=1713041335&all_sr_blocks=0_0_1_0_0&highlighted_blocks=0_0_1_0_0&matching_block_id=0_0_1_0_0&sr_pri_blocks=0_0_1_0_0__8440&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.3,6.599999999999999,7.2,7.0,7.099999999999999,9.2
17,"Amedia Plaza Dresden, Trademark Collection by Wyndham",Dresden,Germany,Western Europe,Europe,"Altstadt, Dresden",Very Good,8.4,4408.0,0.1,0,https://www.booking.com/hotel/de/amedia-dresden.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Auze67AGwAIB0gIkN2VkMjYyZTktYjZmMS00N2Q3LTkxNjAtMzM2YjJjOThiMGY22AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1c6a92367329001e&srepoch=1713041262&all_sr_blocks=192516519_93657998_1_2_0&highlighted_blocks=192516519_93657998_1_2_0&matching_block_id=192516519_93657998_1_2_0&sr_pri_blocks=192516519_93657998_1_2_0__9328&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,8.5,8.8,8.8,8.2,9.8
18,Anne&Max Boutique Hotel,Utrecht,Netherlands,Western Europe,Europe,"City Center, Utrecht",Very Good,8.1,1190.0,0.1,4,https://www.booking.com/hotel/nl/dom.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4As_f67AGwAIB0gIkN2I3MzNkNGItNzE0MC00ODIxLTlkMGMtZDQ4NTNjYmU0Yzll2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=79e792673cbc0026&srepoch=1713041360&all_sr_blocks=28549901_89006279_2_2_0&highlighted_blocks=28549901_89006279_2_2_0&matching_block_id=28549901_89006279_2_2_0&sr_pri_blocks=28549901_89006279_2_2_0__25967&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.5,8.2,8.4,8.5,7.8,9.5
19,Anno,Almere,Netherlands,Western Europe,Europe,Almere,Review score,6.4,1374.0,0.5,0,https://www.booking.com/hotel/nl/anno_almere.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Arrf67AGwAIB0gIkNTA3YTgyZjktZDY4Mi00ZmY3LTg0OWItZTBjZGE3YjgxMWNj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=29f3925df0bd0060&srepoch=1713041341&all_sr_blocks=1128201_369919133_0_1_0&highlighted_blocks=1128201_369919133_0_1_0&matching_block_id=1128201_369919133_0_1_0&sr_pri_blocks=1128201_369919133_0_1_0__7060&from=searchresults#hotelTmpl,7.8,6.5,6.7,6.6,7.1,8.3
