Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
10,APART HOTEL 12,Rzeszow,Poland,Eastern Europe,Europe,Rzeszów,Exceptional,9.6,1217.0,0.9,3,https://www.booking.com/hotel/pl/apart-12-rzeszow.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AqWb67AGwAIB0gIkODE1YTI4NDEtNDQzMS00OTY0LWJhYzUtMmMwY2E1NzY2Njdi2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f9358152899b01fb&srepoch=1713032615&all_sr_blocks=346805101_117315731_0_34_0&highlighted_blocks=346805101_117315731_0_34_0&matching_block_id=346805101_117315731_0_34_0&sr_pri_blocks=346805101_117315731_0_34_0__37500&from=searchresults#hotelTmpl,9.6,9.6,9.7,9.7,9.5,9.3
11,APARTIO ROOMS Katowice,Katowice,Poland,Eastern Europe,Europe,Katowice,Wonderful,9.0,2804.0,0.1,4,https://www.booking.com/hotel/pl/apartio-rooms.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4Ap6b67AGwAIB0gIkNTI4OGM1MGUtNjExNS00MmRmLTk1NWItZWJhOGU4YjM3Zjli2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c824814fafe903ca&srepoch=1713032608&all_sr_blocks=781573505_337595101_2_2_0&highlighted_blocks=781573505_337595101_2_2_0&matching_block_id=781573505_337595101_2_2_0&sr_pri_blocks=781573505_337595101_2_2_0__50000&from=searchresults#hotelTmpl,9.1,9.2,9.4,9.3,9.1,9.6
12,ARCHE Dwór Uphagena Gdańsk,Gdansk,Poland,Eastern Europe,Europe,"Centrum, Gdańsk",Wonderful,9.1,7223.0,1.5,4,https://www.booking.com/hotel/pl/dwor-uphagena-arche-gdansk.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApOb67AGwAIB0gIkNWM0NjhjOTUtYmFhMy00NDk0LWIxYmYtYWI4OTEzOGNmMDdl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=42c5814901af0297&srepoch=1713032597&all_sr_blocks=800426208_341220860_2_2_0&highlighted_blocks=800426208_341220860_2_2_0&matching_block_id=800426208_341220860_2_2_0&sr_pri_blocks=800426208_341220860_2_2_0__33472&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,9.1,9.5,9.4,9.1,8.8
13,ART Hotel,Sibiu,Romania,Eastern Europe,Europe,"Sibiu Old Town, Sibiu",Exceptional,9.5,2017.0,0.2,4,https://www.booking.com/hotel/ro/art-sibiu.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsKb67AGwAIB0gIkMjBlMTM5OGEtNzI1OS00YWEyLThjNDMtOWMxNGJmZjIzNDhl2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4ee0816125670133&srepoch=1713032644&all_sr_blocks=479445302_152640359_1_1_0&highlighted_blocks=479445302_152640359_1_1_0&matching_block_id=479445302_152640359_1_1_0&sr_pri_blocks=479445302_152640359_1_1_0__33250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,9.4,9.6,9.6,9.2,9.8
14,ATLAS HOUSE Luxury Suites,Plovdiv,Bulgaria,Eastern Europe,Europe,"Plovdiv Center, Plovdiv",Excellent,8.8,949.0,0.6,4,https://www.booking.com/hotel/bg/atlas-house-luxury-suites.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4At2b67AGwAIB0gIkYTdjOTEwZTQtYjMxYy00NjZjLWEzZjQtYjY3NTQwNmJiNjM22AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=82be816e1c2f02e4&srepoch=1713032670&all_sr_blocks=472408003_146828982_1_1_0&highlighted_blocks=472408003_146828982_1_1_0&matching_block_id=472408003_146828982_1_1_0&sr_pri_blocks=472408003_146828982_1_1_0__11250&from=searchresults#hotelTmpl,8.7,8.7,9.2,9.2,8.9,9.8
15,AV-2 capsule hotel,Kiev (Kyiv),Ukraine,Eastern Europe,Europe,"Shevchenkivskyj, Kyiv",Wonderful,9.2,1174.0,0.8,0,https://www.booking.com/hotel/ua/av-capsule-kyiv.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtGb67AGwAIB0gIkNzhlMmEwZjgtOTc5NS00ZGNmLWE2NjEtNTc5YzMzN2FjYmFj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=57988168057b00c9&srepoch=1713032659&all_sr_blocks=680594701_277356917_1_0_0&highlighted_blocks=680594701_277356917_1_0_0&matching_block_id=680594701_277356917_1_0_0&sr_pri_blocks=680594701_277356917_1_0_0__51022&from=searchresults#hotelTmpl,9.6,9.1,9.3,9.1,9.3,9.8
16,Aapartamentoos,Bratislava,Slovakia,Eastern Europe,Europe,"Stare Mesto, Bratislava",Very Good,8.0,1231.0,0.1,4,https://www.booking.com/hotel/sk/aapartamentoos.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AoOb67AGwAIB0gIkNGRmNmE4M2ItOWNkMy00ZjJlLWExZGYtMDBkMmJjMTg4Mjhh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=766a8141b19401aa&srepoch=1713032581&all_sr_blocks=486782107_160114437_4_0_0&highlighted_blocks=486782107_160114437_4_0_0&matching_block_id=486782107_160114437_4_0_0&sr_pri_blocks=486782107_160114437_4_0_0__13610&from=searchresults#hotelTmpl,8.3,8.1,8.2,8.3,8.3,9.5
17,AboutArtApartments - Otyńska 4,Wroclaw,Poland,Eastern Europe,Europe,"Fabryczna, Wrocław",Wonderful,9.3,233.0,3.7,4,https://www.booking.com/hotel/pl/aboutartapartments-otynska-4.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArGb67AGwAIB0gIkN2FlYmNkMTMtYzkwYy00NGFhLWE3NjMtMDY3MzNlY2Q3ZGI52AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=bb288158ec6a0070&srepoch=1713032627&all_sr_blocks=1056222415_377797453_1_2_0&highlighted_blocks=1056222415_377797453_1_2_0&matching_block_id=1056222415_377797453_1_2_0&sr_pri_blocks=1056222415_377797453_1_2_0__28877&from=searchresults#hotelTmpl,9.3,9.3,9.5,9.4,9.3,8.7
18,Abrazo Sofia Hotel by HMG,Sofia,Bulgaria,Eastern Europe,Europe,"Centrum, Sofia",Excellent,8.7,1883.0,0.9,4,https://www.booking.com/hotel/bg/abrazo-by-hmg.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuCb67AGwAIB0gIkODA2OGRkZWUtNzQ2ZS00M2MzLWEyZDgtMTZmODRmZTNkMDA42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=26dd8170301401c4&srepoch=1713032674&all_sr_blocks=916474101_367911551_1_1_0&highlighted_blocks=916474101_367911551_1_1_0&matching_block_id=916474101_367911551_1_1_0&sr_pri_blocks=916474101_367911551_1_1_0__18953&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,8.8,9.1,9.0,8.8,7.9
19,Abri Hotel,Dnipro,Ukraine,Eastern Europe,Europe,Dnipro,Excellent,8.6,1791.0,2.4,4,https://www.booking.com/hotel/ua/abri.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4As2b67AGwAIB0gIkZDYwYmUyMjMtYWQ0NC00NGYyLWE4NzMtMjA3YjJmZDgyYTAw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0eba8166bdea01ca&srepoch=1713032655&all_sr_blocks=118958004_200098506_1_41_0&highlighted_blocks=118958004_200098506_1_41_0&matching_block_id=118958004_200098506_1_41_0&sr_pri_blocks=118958004_200098506_1_41_0__213550&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,8.6,8.8,8.7,8.4,8.9
20,Adamo Hotel,Varna,Bulgaria,Eastern Europe,Europe,Varna City,Good,7.6,331.0,2.8,3,https://www.booking.com/hotel/bg/adamo.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AuSb67AGwAIB0gIkYzc3Njg5ZWMtY2UyNy00NWY5LWI1ZGQtMzE4YTJkY2M4N2Q02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e1028172618a0087&srepoch=1713032677&all_sr_blocks=61783006_199593455_0_2_0&highlighted_blocks=61783006_199593455_0_2_0&matching_block_id=61783006_199593455_0_2_0&sr_pri_blocks=61783006_199593455_0_2_0__8000&from=searchresults#hotelTmpl,8.6,7.6,8.2,7.8,7.9,7.3
